221	1	1	1	0	0
222	0	1	0	0	0
223	1	0	0	1	0
224	1	1	0	0	1
225	1	1	0	1	0
226	1	1	1	0	1
227	1	1	0	1	0
228	1	0	1	0	0
229	1	1	0	1	0
230	1	0	1	0	1
231	0	1	0	1	1
232	1	0	0	1	0
233	1	0	0	0	1
234	1	1	0	0	0
235	0	1	1	0	0
236	1	0	0	1	1
237	0	0	1	0	0
238	0	1	1	1	0
239	1	1	1	1	0
240	1	1	1	0	1
241	0	0	0	1	0
242	0	1	0	1	1
243	1	0	0	0	1
244	1	0	0	1	1
245	1	1	1	0	0
246	0	1	0	0	0
247	0	1	1	0	1
248	1	0	1	1	0
249	1	1	0	0	0
250	1	0	1	0	1
251	0	1	0	0	0
252	1	1	1	0	0
253	0	1	1	0	0
254	0	1	1	1	1
255	1	1	1	0	1
256	1	0	1	0	1
257	0	1	1	1	1
258	1	1	0	0	0
259	0	0	0	1	1
260	1	1	1	1	0
261	0	1	1	0	1
262	1	1	1	0	1
263	0	0	0	1	0
264	1	1	1	1	1
265	1	1	1	0	0
266	0	0	1	0	0
267	1	0	1	1	0
268	0	0	0	1	1
269	1	1	0	1	0
270	0	0	0	1	1
271	0	1	0	1	0
272	1	0	0	1	1
273	0	1	1	0	1
274	1	1	0	1	0
275	0	0	0	1	1
276	0	1	0	1	0
277	1	0	0	1	1
278	1	0	0	0	0
279	1	1	0	1	0
280	1	1	1	1	1
281	0	0	0	1	0
282	1	0	1	0	1
283	1	0	0	1	0
284	0	0	0	0	0
285	1	0	1	0	1
286	1	1	1	0	0
287	1	0	0	0	0
288	1	0	0	1	0
289	0	1	1	0	0
290	1	1	1	1	0
291	0	0	0	1	1
292	1	1	0	1	0
293	1	1	0	0	1
294	0	0	0	1	1
295	0	0	0	0	1
296	1	0	1	1	0
297	1	0	0	0	1
298	1	1	1	0	0
299	1	1	0	0	0
300	1	1	1	0	0
301	0	0	0	0	1
302	1	1	1	1	1
303	1	1	0	0	1
304	1	1	1	1	0
305	1	0	0	0	0
306	1	1	0	1	0
307	1	0	1	1	0
308	1	0	0	0	0
309	1	1	0	0	1
310	0	0	1	1	0
311	0	0	0	0	0
312	1	1	1	0	1
313	1	1	1	1	0
314	1	1	1	1	1
315	1	1	1	0	1
316	0	1	0	1	1
317	0	0	0	0	0
318	0	0	1	1	0
319	0	0	0	1	1
320	0	0	1	0	1
321	1	1	0	0	1
322	0	0	0	1	0
323	1	1	1	0	1
324	1	0	1	1	0
325	0	0	0	1	1
326	1	1	1	0	0
327	1	1	1	0	1
328	0	0	0	1	1
329	0	1	0	0	0
330	1	0	1	0	1
331	0	0	0	1	1
332	0	0	1	0	1
333	1	1	1	0	0
334	1	1	1	0	1
335	0	1	0	0	1
336	1	1	1	0	0
337	0	0	1	1	1
338	1	0	0	0	1
339	0	1	1	1	1
340	1	0	1	0	1
341	0	0	1	1	0
342	0	1	1	0	1
343	0	1	0	0	0
344	1	1	1	0	0
345	0	1	0	0	0
346	1	1	0	1	1
347	1	1	0	1	1
348	1	1	1	1	1
349	1	1	1	0	1
350	0	0	1	1	1
351	1	1	1	1	0
352	1	0	1	1	0
353	1	0	0	1	1
354	1	1	0	0	1
355	1	1	1	0	1
356	0	0	0	1	0
357	1	0	0	1	0
358	1	0	1	0	0
359	0	0	0	1	0
360	0	1	0	0	1
361	0	1	0	1	1
362	1	1	0	1	0
363	0	1	0	1	1
364	1	0	1	1	0
365	1	1	0	1	1
366	0	0	0	1	0
367	0	1	1	0	0
368	0	0	1	1	1
369	0	1	1	1	1
370	1	0	0	1	1
371	1	0	1	1	0
372	0	1	1	1	1
373	1	1	0	1	0
374	1	1	1	0	1
375	1	0	0	1	0
376	0	0	1	0	0
377	0	0	0	1	0
378	0	0	1	1	0
379	1	0	1	0	1
380	1	0	1	0	1
382	0	0	0	1	1
383	1	1	1	0	0
384	1	0	0	1	1
385	1	1	1	0	1
386	1	1	0	1	0
387	0	1	0	1	1
388	0	1	1	0	1
389	1	0	0	1	1
390	0	1	1	0	1
391	1	0	1	1	0
392	1	0	1	0	1
393	1	0	0	1	1
394	1	0	1	1	1
395	0	0	0	1	0
396	1	1	0	1	0
397	1	0	0	1	0
398	0	0	0	1	1
399	1	1	0	1	0
400	0	0	1	0	0
401	1	1	0	0	1
402	0	0	1	1	1
403	1	1	0	1	0
404	0	0	0	0	1
405	1	1	0	0	0
406	0	0	0	0	0
407	0	1	1	0	0
408	0	0	0	1	0
409	0	1	1	0	1
410	0	1	0	1	0
411	0	1	1	1	1
412	1	1	1	0	0
413	1	1	1	0	0
414	1	1	1	1	0
415	1	0	0	0	0
416	1	1	0	1	0
417	0	1	0	1	0
418	1	0	1	0	0
419	0	1	1	1	0
420	0	1	0	1	0
421	1	1	0	0	0
422	1	1	1	0	0
423	1	1	0	1	0
424	1	1	0	1	0
425	1	1	1	0	0
426	0	0	0	0	0
427	1	0	1	1	1
428	0	0	0	0	0
429	0	1	0	0	0
430	0	1	0	0	0
431	0	0	1	1	0
432	1	0	1	1	1
433	1	1	1	1	1
434	0	1	1	0	0
435	0	0	0	1	1
436	1	1	0	1	0
437	1	1	0	1	1
438	0	1	0	1	0
439	0	0	0	1	0
440	0	0	0	1	1
441	0	1	0	0	1
442	1	0	1	1	1
443	1	1	0	1	0
444	0	1	0	1	0
445	1	0	1	1	1
446	0	0	0	1	1
447	1	1	1	0	0
448	1	0	0	1	1
449	1	0	0	0	0
450	0	1	0	0	0
451	1	0	0	0	1
452	1	1	1	0	1
453	1	0	1	0	0
454	0	1	1	0	1
455	0	0	1	0	1
456	0	0	0	1	1
457	1	0	1	0	1
458	1	0	0	1	0
459	1	0	1	0	1
460	1	0	0	1	1
461	0	0	1	0	1
462	0	0	1	0	1
463	0	0	1	0	1
464	0	0	1	1	0
465	0	1	0	1	0
466	0	1	1	1	0
467	0	1	1	0	0
468	1	1	0	1	0
469	1	0	1	1	0
470	0	1	1	1	1
471	0	0	1	1	0
472	0	1	0	1	0
473	0	1	0	1	0
474	1	1	1	1	0
475	0	0	1	1	0
476	1	1	0	0	1
477	1	1	0	0	1
478	1	1	0	0	0
479	1	0	1	0	1
480	1	0	1	0	1
481	0	1	0	0	0
482	0	1	1	0	1
483	1	1	1	0	0
484	1	0	0	1	0
485	1	1	1	0	0
486	1	0	1	1	1
487	1	0	1	0	0
488	1	0	1	1	1
489	0	1	1	0	0
490	1	0	0	0	0
491	0	0	1	0	1
492	1	1	1	0	0
493	1	1	0	0	1
494	0	0	0	0	0
495	0	0	1	1	1
496	0	1	1	0	1
497	0	0	0	0	0
498	1	0	0	0	0
499	0	0	1	1	0
500	1	1	1	1	1
501	1	0	0	1	0
502	1	1	1	0	1
503	1	1	1	0	1
504	0	1	1	0	0
505	1	1	1	1	1
506	1	1	0	1	1
507	0	1	0	1	1
508	1	0	0	1	1
509	1	1	0	0	0
510	0	0	0	1	0
511	1	0	0	0	0
512	0	0	0	1	0
513	1	1	0	0	1
514	1	1	1	1	0
515	1	0	0	1	1
516	0	0	0	1	1
517	0	0	0	0	0
518	0	1	1	1	0
519	1	1	0	0	1
520	0	0	1	0	0
521	0	1	0	0	1
522	1	1	0	0	0
523	1	0	0	1	1
524	1	0	1	1	0
525	1	1	1	0	0
526	1	1	0	1	0
527	1	0	0	1	1
528	0	0	0	1	0
529	1	1	1	0	1
530	1	1	1	0	1
531	1	1	1	0	1
532	1	1	1	1	0
533	1	1	1	0	1
534	1	0	0	1	1
535	1	0	0	1	1
536	0	0	1	0	1
537	1	0	1	0	0
538	1	0	1	1	1
539	0	1	0	1	1
540	0	1	1	0	0
541	1	1	1	0	0
542	1	1	0	1	0
543	1	1	1	0	0
544	0	1	1	0	0
545	0	1	1	0	1
546	0	1	1	1	0
547	0	0	1	1	1
548	0	0	1	1	0
549	1	0	0	0	0
550	0	0	0	0	0
551	0	0	0	1	1
552	1	0	0	0	1
553	1	0	0	1	0
554	1	1	1	0	0
555	1	1	1	0	1
556	1	1	1	0	0
557	1	1	0	1	0
558	0	1	0	0	1
559	0	1	0	0	0
560	0	1	1	0	0
561	1	1	0	0	0
562	1	1	0	1	1
563	1	0	0	0	1
564	0	1	1	0	1
565	1	1	1	1	1
566	0	0	0	0	1
567	1	0	0	0	0
568	1	1	1	1	1
569	0	1	0	1	0
570	1	1	1	1	1
571	1	0	1	1	1
572	1	0	0	1	1
573	0	0	1	1	0
574	0	0	0	1	0
575	0	0	0	1	0
576	1	1	1	0	1
577	1	1	1	0	1
578	1	0	1	0	0
579	0	0	1	1	1
580	0	1	1	1	0
581	1	0	1	1	0
582	0	0	1	0	1
583	0	0	0	1	1
584	1	1	1	0	1
585	1	1	1	0	1
586	0	0	1	1	1
587	1	1	0	0	1
588	0	1	0	0	1
589	1	0	1	1	1
590	0	1	0	1	0
591	1	1	1	1	0
592	0	1	0	1	1
593	0	0	1	0	0
594	0	1	0	1	1
595	0	0	0	0	1
596	1	0	1	1	0
597	1	1	1	1	0
598	0	0	0	1	0
599	1	1	1	0	0
600	1	0	1	1	0
601	0	0	1	1	0
602	0	0	1	1	1
603	0	0	0	0	0
604	0	0	1	1	0
605	1	0	1	1	0
606	0	0	0	1	1
607	0	0	0	1	1
608	1	1	1	0	0
609	1	0	0	1	0
610	0	0	0	1	1
611	1	1	0	1	1
612	0	0	1	1	1
613	1	1	0	0	1
614	1	1	1	0	1
615	1	0	0	0	1
616	1	0	0	1	1
617	0	0	0	0	1
618	1	0	0	0	1
619	1	0	0	0	1
620	0	0	0	1	1
621	0	0	1	0	1
622	1	0	0	0	0
623	0	1	0	0	1
624	0	1	0	1	1
625	1	0	1	0	0
626	0	1	1	0	0
627	1	0	1	1	1
628	1	0	1	0	0
629	0	0	0	1	0
630	1	0	0	0	0
631	1	0	1	0	0
632	0	0	0	1	1
633	0	1	1	1	1
634	1	1	0	0	1
635	0	0	0	0	0
636	0	1	1	1	1
637	0	1	0	1	1
638	1	1	1	1	0
639	1	1	1	0	0
640	1	1	1	0	0
641	0	1	1	1	0
642	0	0	0	0	1
643	1	1	1	1	0
644	1	0	0	0	1
645	0	1	1	0	1
646	0	0	0	1	1
647	1	1	1	0	1
648	1	0	1	0	0
649	0	1	1	1	1
650	1	1	1	0	1
651	0	1	1	1	1
652	1	0	1	1	1
653	0	1	0	1	0
654	1	1	1	0	1
655	0	0	1	0	1
656	1	0	0	0	1
657	1	0	0	1	0
658	0	0	0	1	0
659	0	0	0	1	0
660	0	0	1	0	0
661	1	1	0	1	1
662	1	1	1	0	1
663	0	0	0	0	1
664	1	0	0	0	1
665	1	0	0	1	0
666	0	1	1	1	0
667	1	1	1	0	1
668	0	0	0	1	0
669	1	1	1	0	1
670	0	0	1	1	1
671	0	1	0	1	1
672	1	1	1	0	0
673	0	1	1	0	0
674	1	1	1	0	1
675	0	0	1	1	1
676	1	0	0	1	1
677	0	1	1	0	0
678	0	0	0	1	1
679	1	1	1	0	0
680	1	1	1	0	0
681	1	1	1	0	0
682	1	1	1	1	1
683	0	0	0	0	1
684	0	1	1	1	0
685	0	1	0	0	0
686	0	1	0	1	0
687	0	0	0	1	0
688	0	1	1	0	1
689	1	0	0	0	1
690	0	1	1	0	0
691	0	1	0	1	0
692	0	0	0	1	1
693	1	1	1	0	1
694	1	1	0	1	1
695	1	0	1	0	1
696	0	0	0	1	1
697	0	0	0	0	0
698	0	1	0	1	1
699	1	1	1	0	1
700	1	0	1	1	0
701	0	1	0	1	1
702	0	0	1	0	1
703	0	0	0	1	0
704	0	1	1	1	1
705	0	1	1	0	0
706	1	0	1	0	0
707	0	1	0	0	1
708	1	1	1	0	0
709	1	1	1	0	0
710	1	0	0	0	1
711	1	1	1	0	0
712	0	1	0	1	0
713	1	0	0	1	0
714	0	1	1	1	0
715	1	0	1	1	1
716	1	0	1	1	0
718	0	1	1	1	0
719	0	0	1	1	1
720	0	0	1	1	0
721	1	1	1	1	1
722	0	1	0	1	0
723	1	0	0	0	1
724	0	1	1	1	1
725	1	0	1	0	0
726	1	1	1	0	1
727	0	0	0	1	0
728	0	0	1	1	0
729	0	1	1	1	1
730	1	1	1	1	1
731	1	0	1	0	0
732	0	0	0	0	1
733	1	0	1	0	0
734	1	1	1	0	0
735	0	1	1	0	0
736	0	0	1	1	0
737	0	0	1	1	0
738	1	0	0	1	0
739	1	1	1	0	0
740	1	1	1	1	1
741	1	0	1	1	1
742	0	0	0	1	0
743	0	1	0	1	1
744	0	0	1	0	0
745	1	0	0	1	0
746	1	1	1	0	0
747	1	0	1	0	1
748	1	0	0	1	0
749	1	0	0	0	0
750	1	0	0	1	1
751	1	1	1	0	1
752	1	1	0	0	1
753	0	0	0	0	0
754	1	0	1	1	1
755	0	1	0	0	0
756	1	0	1	1	1
757	0	1	0	0	1
758	0	1	0	0	0
759	0	1	1	0	0
760	1	1	1	1	1
761	0	1	0	1	1
762	0	0	0	0	1
763	0	0	1	0	1
764	1	0	1	1	0
765	1	0	1	1	0
766	1	0	0	1	0
767	1	0	1	0	1
768	0	0	0	0	0
769	1	0	1	0	0
770	1	0	1	0	1
771	1	1	1	0	0
772	0	0	1	0	1
773	1	1	1	0	1
774	1	0	1	0	1
775	1	0	0	1	1
776	0	0	0	1	1
777	0	1	0	1	0
778	0	1	1	0	1
779	0	0	1	0	0
780	1	0	1	1	1
781	1	1	0	1	0
782	1	0	1	0	1
783	1	1	0	0	0
784	1	0	0	1	0
785	0	1	1	1	1
786	1	1	1	0	0
787	1	1	1	0	1
788	1	0	0	0	0
789	1	1	1	0	1
790	0	1	0	1	1
791	1	0	0	1	1
792	0	0	0	0	0
793	0	0	1	1	0
794	0	0	0	0	1
795	1	1	0	1	0
796	0	1	1	1	1
797	1	1	1	0	0
798	0	0	0	1	1
799	1	1	1	0	1
800	1	1	1	0	1
801	0	1	0	1	0
802	0	1	0	0	1
803	0	1	1	0	0
804	1	0	0	1	1
805	1	0	1	0	0
806	1	1	1	0	0
807	1	0	0	1	1
808	1	1	1	0	1
809	1	0	1	0	0
810	0	1	1	0	0
811	0	0	0	1	0
812	1	0	1	0	1
813	0	0	0	1	0
814	1	1	1	0	1
815	0	0	0	0	1
816	1	1	1	1	1
817	0	0	1	0	1
818	1	0	1	1	0
819	1	0	1	0	1
820	1	0	0	1	1
821	1	0	1	0	0
822	1	0	0	1	0
823	1	1	0	0	1
824	1	0	1	1	1
825	1	1	0	0	1
826	0	1	1	1	0
827	0	0	0	1	1
828	1	0	0	0	0
829	0	0	0	1	1
830	0	1	1	1	1
831	1	0	0	0	1
832	0	0	0	1	1
833	0	0	0	1	1
834	0	0	0	0	1
835	0	0	0	1	1
836	0	0	1	0	0
837	1	1	1	1	0
838	1	0	0	1	1
839	1	1	1	1	1
840	0	1	0	1	0
841	0	0	1	0	1
842	1	1	1	0	0
843	0	1	1	1	1
844	1	0	0	1	0
845	0	1	1	1	0
846	1	1	1	0	0
847	1	1	1	0	1
848	0	0	0	1	0
849	0	0	1	0	0
850	0	1	0	1	0
851	0	0	0	1	1
852	0	1	0	1	0
853	1	0	0	1	1
854	0	0	0	1	0
855	0	0	1	0	0
856	1	0	1	0	0
857	0	0	1	1	0
858	1	1	0	0	0
859	0	1	1	0	0
860	0	1	0	1	0
861	0	1	1	0	1
862	1	1	1	1	0
863	1	0	0	0	0
864	1	1	1	0	0
865	0	1	0	1	1
866	0	1	1	1	1
867	1	0	1	1	1
868	0	1	1	1	0
869	0	0	0	1	0
870	1	0	1	0	1
871	1	0	1	0	1
872	0	1	1	1	1
873	0	0	1	0	1
874	1	0	0	1	0
875	1	1	1	1	0
876	1	1	0	1	1
877	1	0	0	0	0
878	0	0	0	1	0
879	1	1	1	0	0
880	0	0	0	1	1
881	1	1	1	1	1
882	0	0	0	1	0
883	1	1	0	1	0
884	0	0	1	1	0
885	1	1	0	0	1
886	1	0	0	1	0
887	0	0	0	1	0
888	1	0	1	0	1
889	0	1	0	0	1
890	0	1	1	0	0
891	1	1	1	0	1
892	1	0	0	1	1
894	0	0	1	1	1
895	0	0	1	1	1
896	0	0	1	0	1
897	1	1	0	1	0
898	0	0	0	1	1
899	1	0	0	1	1
900	1	1	1	0	0
901	1	1	1	1	1
902	1	1	1	0	1
903	1	0	1	0	0
904	0	1	1	1	1
905	0	1	0	0	0
906	1	1	1	0	0
907	1	0	1	0	1
908	1	1	1	1	0
909	1	0	0	1	1
910	0	0	1	1	0
911	1	1	0	1	0
912	0	0	0	1	1
913	1	0	1	0	1
914	0	0	1	1	1
915	0	1	0	1	0
916	1	0	0	0	1
917	1	0	0	0	1
918	1	0	1	1	0
919	0	1	0	1	0
920	1	1	0	0	0
921	1	0	1	1	1
922	1	1	1	0	1
923	1	1	1	1	0
924	1	1	1	0	0
925	0	0	1	1	1
926	1	1	0	0	1
927	1	0	0	0	1
928	0	0	1	0	0
929	1	0	0	0	1
930	0	1	0	1	1
931	1	0	1	0	1
932	1	1	1	1	1
933	1	1	1	0	0
934	0	0	0	1	1
935	1	0	0	1	1
936	0	1	0	1	0
937	0	1	0	1	0
938	1	1	0	0	1
939	1	0	0	0	1
940	1	1	1	1	0
941	0	0	1	1	0
942	1	0	0	1	1
943	0	0	1	0	0
944	1	0	1	1	0
945	0	0	1	1	1
946	1	1	1	0	1
947	0	0	0	0	1
948	1	1	0	0	1
949	1	1	1	0	1
950	1	1	1	0	0
951	0	0	0	1	1
952	1	1	1	0	0
953	1	1	0	0	1
954	0	1	1	0	1
955	1	1	0	1	0
956	1	1	1	1	1
957	0	1	0	0	1
958	1	1	0	1	0
959	0	1	0	1	0
960	1	1	1	1	1
961	1	1	1	0	0
962	0	0	0	0	1
963	1	1	0	1	0
964	0	0	1	0	0
965	1	1	1	0	0
966	0	1	0	0	0
967	1	0	0	0	1
968	1	1	1	0	1
969	1	1	1	0	1
970	0	0	1	1	0
971	0	0	0	1	1
972	0	0	0	0	1
973	1	1	1	1	0
974	0	1	1	0	0
975	0	0	1	1	1
976	0	1	1	1	1
977	1	0	0	1	1
978	0	1	0	1	1
979	0	0	1	1	1
980	1	0	0	0	0
981	0	0	1	1	0
982	1	0	0	1	0
983	0	1	1	1	0
984	0	1	1	1	1
985	1	1	1	1	1
986	0	1	0	1	0
987	1	1	1	1	0
988	1	0	0	0	1
989	0	1	0	0	0
990	1	0	0	1	1
991	1	1	1	0	0
992	1	0	1	0	0
993	1	1	1	1	0
994	0	0	0	1	0
995	0	0	1	0	1
996	1	0	1	0	1
997	1	1	1	0	1
998	1	0	0	0	1
999	0	1	0	1	1
1000	0	1	1	0	1
1001	0	1	1	0	0
1002	1	0	0	1	1
1003	1	0	1	0	0
1004	1	0	1	1	1
1005	1	0	1	1	1
1006	0	1	0	1	0
1007	1	0	0	1	0
1008	1	0	1	0	0
1009	1	0	0	0	1
1010	0	1	0	0	1
1011	1	1	1	0	0
1012	1	1	0	0	1
1013	1	0	1	1	1
1014	1	0	1	1	1
1015	0	0	0	0	0
1016	1	1	1	0	1
1017	1	0	1	0	0
1018	0	1	1	1	0
1019	0	0	0	1	1
1020	0	0	0	0	1
1021	0	0	0	1	1
1022	1	0	0	0	1
1023	0	0	0	0	1
1024	0	1	0	1	0
1025	1	1	1	0	0
1026	1	0	0	1	1
1027	1	1	1	1	1
1028	1	1	1	0	1
1029	1	1	1	0	1
1030	0	0	0	1	1
1031	1	0	0	1	0
1032	1	0	1	1	0
1033	0	1	1	1	1
1034	1	1	0	1	0
1035	1	1	1	1	1
1036	0	0	1	1	0
1037	0	1	1	0	0
1038	1	1	1	0	1
1039	0	0	0	1	0
1040	0	0	0	1	1
1041	0	1	0	0	1
1042	1	1	1	0	1
1043	1	0	1	0	1
1044	0	0	0	1	0
1045	0	0	1	1	1
1046	0	0	1	1	1
1047	1	0	1	1	1
1048	0	1	1	0	1
1049	0	0	0	1	0
1050	1	0	0	1	0
1051	1	1	1	0	1
1052	0	0	0	1	1
1053	0	0	0	1	1
1054	0	1	1	1	0
1055	1	1	0	1	0
1056	1	1	1	1	1
1057	0	0	0	1	1
1058	1	1	1	0	1
1059	0	1	0	0	1
1060	0	1	0	1	0
1061	1	1	1	0	1
1062	1	0	0	0	1
1063	1	1	1	0	1
1064	1	1	1	1	1
1065	1	1	1	0	1
1066	1	0	1	1	1
1067	1	0	0	1	1
1068	0	1	1	1	0
1069	1	1	1	1	0
1070	1	1	1	1	1
1071	1	0	1	0	0
1072	0	1	0	1	0
1073	0	0	0	1	1
1074	0	0	0	1	1
1075	1	1	1	0	0
1076	1	0	0	0	0
1077	1	0	0	1	1
1078	1	0	0	1	1
1079	0	1	1	0	0
1080	1	1	0	0	0
1081	0	1	0	1	1
1082	1	1	0	1	1
1083	0	0	1	1	1
1084	0	1	1	1	1
1085	1	0	0	1	0
1086	1	1	0	0	0
1087	1	1	0	0	0
1088	1	0	1	1	0
1089	1	0	1	0	1
1090	1	1	0	1	0
1091	0	0	0	1	1
1092	0	0	1	0	0
1093	0	1	0	1	0
1094	1	1	0	0	0
1095	0	0	1	0	0
1096	1	1	1	0	1
1097	0	1	0	0	0
1098	1	1	1	0	0
1099	0	0	0	1	0
1100	1	0	0	1	0
1101	1	0	1	1	1
1102	0	0	0	1	0
1103	1	0	1	0	0
1104	1	0	1	0	0
1105	0	1	0	0	1
1106	0	0	1	0	1
1107	0	0	1	0	1
1108	0	0	0	1	0
1109	1	0	0	0	1
1110	1	1	1	0	0
1111	0	1	0	1	0
1112	0	0	0	0	0
1113	0	0	0	1	0
1114	0	1	0	1	1
1115	1	1	0	1	1
1116	0	0	0	0	0
1117	0	1	0	1	0
1118	1	1	1	0	1
1119	0	0	0	1	0
1120	0	0	0	1	0
1121	1	1	1	0	1
1122	0	0	0	1	1
1123	0	1	1	0	1
1124	0	1	0	1	0
1125	1	0	1	1	0
1126	0	1	0	1	1
1127	0	1	0	0	0
1128	1	1	1	0	1
1129	1	1	1	0	0
1130	0	0	1	1	0
1131	0	0	0	1	0
1132	0	0	0	1	0
1133	1	0	1	0	0
1134	0	1	1	0	1
1135	0	1	0	1	1
1136	0	0	1	0	1
1137	0	1	0	0	1
1138	0	1	0	0	0
1139	1	1	0	1	1
1140	1	1	0	0	0
1141	0	1	1	0	0
1142	0	1	0	0	0
1143	0	0	0	0	0
1144	1	1	1	1	0
1145	0	0	0	0	0
1146	0	1	1	0	0
1147	0	1	0	1	0
1148	0	0	0	0	0
1149	1	0	0	1	0
1150	0	0	1	1	1
1151	1	1	0	0	0
1152	1	1	0	0	0
1153	1	1	1	0	1
1154	1	1	0	1	1
1155	1	1	1	0	1
1156	0	0	0	1	0
